,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
986,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Bangalore,2013,84000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,17.75
2636,Hyundai Grand i10 AT Asta,Coimbatore,2015,33931,Petrol,Automatic,Second,18.9,1197.0,82.0,5.0,5.91
707,Mercedes-Benz M-Class ML 350 4Matic,Pune,2014,120000,Diesel,Automatic,First,0.0,2987.0,165.0,5.0,30.0
1434,Honda City i DTEC V,Kolkata,2014,36000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,5.0
2384,Maruti Vitara Brezza VDi Option,Delhi,2017,40000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,7.85
952,Toyota Innova Crysta 2.4 ZX MT,Coimbatore,2018,92056,Diesel,Manual,First,13.68,2393.0,147.8,7.0,18.39
1501,Toyota Fortuner 4x2 AT,Delhi,2013,123000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,16.5
1800,Maruti Wagon R VXI,Pune,2013,61000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.9
5347,Maruti Alto 800 2016-2019 LXI,Mumbai,2018,11000,Petrol,Manual,First,24.7,796.0,47.3,5.0,3.35
4969,Mahindra Scorpio SLE BSIV,Kochi,2014,45239,Diesel,Manual,First,12.05,2179.0,120.0,8.0,7.09
5720,Hyundai Accent GLE,Hyderabad,2008,62364,Petrol,Manual,First,13.2,1495.0,94.0,5.0,2.3
1481,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Kolkata,2011,70000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,6.0
4264,Chevrolet Beat LS,Delhi,2012,56000,Petrol,Manual,First,18.6,1199.0,79.4,5.0,2.21
2289,Volkswagen Passat Diesel Highline 2.0 TDI,Kolkata,2011,42500,Diesel,Automatic,First,18.33,1968.0,167.7,5.0,5.25
5751,BMW 3 Series 320d Prestige,Hyderabad,2015,30000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,22.0
5473,Skoda Fabia 1.2 MPI Classic,Delhi,2009,65000,Petrol,Manual,Second,17.5,1198.0,70.0,5.0,1.4
656,Hyundai i20 1.4 Magna ABS,Chennai,2009,47000,Diesel,Manual,First,21.9,1396.0,90.0,5.0,2.8
4887,Maruti Vitara Brezza ZDi Plus,Kochi,2018,57078,Diesel,Manual,First,24.3,1248.0,88.5,5.0,10.19
659,Audi A6 2011-2015 2.0 TDI Premium Plus,Coimbatore,2014,49964,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,23.89
4455,Fiat Avventura MULTIJET Emotion,Hyderabad,2015,57266,Diesel,Manual,First,20.5,1248.0,91.72,5.0,6.5
3026,Hyundai i20 Asta 1.2,Bangalore,2015,39000,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,6.3
4553,Hyundai Creta 1.6 SX Plus Petrol Automatic,Ahmedabad,2017,25000,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,12.75
5971,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2013,65000,Diesel,Manual,Second,20.14,1498.0,88.0,5.0,3.5
354,Chevrolet Spark 1.0 LS,Kolkata,2011,21000,Petrol,Manual,Second,18.0,995.0,62.0,5.0,0.95
2985,Ford EcoSport 1.5 TDCi Trend,Delhi,2016,46727,Diesel,Manual,First,22.77,1498.0,98.59,5.0,7.25
2206,Hyundai i20 1.2 Era,Kolkata,2015,35000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,3.4
1572,Hyundai Verna 1.6 CRDI,Kolkata,2014,32000,Diesel,Manual,First,22.32,1582.0,126.3,5.0,4.3
3041,Maruti Ertiga VXI,Delhi,2014,17585,Petrol,Manual,First,16.02,1373.0,93.7,7.0,6.35
4999,Honda Jazz S,Kolkata,2010,45000,Petrol,Manual,First,16.0,1198.0,90.0,5.0,2.0
4539,Nissan Terrano XV Premium 110 PS,Hyderabad,2013,85000,Diesel,Manual,First,19.01,1461.0,108.5,5.0,8.5
3735,BMW 3 Series 320d,Hyderabad,2010,80000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,14.2
149,BMW 3 Series Luxury Line,Mumbai,2014,48000,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,26.5
3685,BMW 5 Series 530d Highline Sedan,Ahmedabad,2010,68000,Diesel,Automatic,First,11.5,2993.0,235.0,5.0,18.0
5369,Renault Duster 110PS Diesel RxZ Plus,Mumbai,2013,75000,Diesel,Manual,Second,19.64,1461.0,108.45,5.0,5.4
1316,Audi A4 2.0 TDI,Delhi,2013,36000,Diesel,Automatic,Second,16.55,1968.0,147.51,5.0,14.0
4975,Maruti Ciaz ZXi,Coimbatore,2016,41810,Petrol,Manual,First,20.73,1373.0,91.1,5.0,7.11
1210,Hyundai Verna 1.6 SX VTVT (O) AT,Mumbai,2017,16100,Petrol,Automatic,First,17.1,1591.0,121.4,5.0,11.6
5029,Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,2016,29875,Petrol,Manual,First,18.16,1196.0,86.8,5.0,4.85
5479,Renault KWID Climber 1.0 AMT,Chennai,2018,14000,Petrol,Automatic,First,22.5,999.0,67.0,5.0,4.5
3332,Mahindra Quanto C6,Mumbai,2013,35000,Diesel,Manual,First,17.21,1493.0,100.0,7.0,3.49
4430,Datsun Redi GO Sport,Bangalore,2017,12000,Petrol,Manual,First,22.7,799.0,53.0,5.0,3.1
963,Skoda Superb Elegance 1.8 TSI AT,Mumbai,2012,95000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,10.0
2883,Tata Venture EX,Pune,2011,51482,Diesel,Manual,First,15.42,1405.0,70.0,8.0,2.5
4526,Toyota Innova 2.5 V Diesel 8-seater,Chennai,2015,100000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,13.5
5139,Maruti SX4 S Cross DDiS 320 Zeta,Coimbatore,2016,63316,Diesel,Manual,First,22.7,1598.0,118.0,5.0,9.58
5281,Maruti Ertiga ZXI,Mumbai,2012,25000,Petrol,Manual,Second,17.5,1373.0,91.1,7.0,5.15
620,Hyundai EON Sportz,Coimbatore,2016,14077,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.95
2649,Honda Amaze S Diesel,Hyderabad,2015,29000,Diesel,Manual,First,27.4,1498.0,98.6,5.0,5.99
164,Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2014,147898,Diesel,Manual,First,22.7,1498.0,89.84,5.0,4.42
3231,Hyundai i20 Sportz AT 1.4,Bangalore,2013,72000,Petrol,Automatic,First,15.0,1396.0,98.6,5.0,4.75
5312,Audi Q5 30 TDI quattro Premium,Mumbai,2015,52000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,25.49
3098,Ford EcoSport 1.5 TDCi Trend Plus,Chennai,2016,20000,Diesel,Manual,First,22.77,1498.0,98.59,5.0,7.9
4442,Tata Indica V2 eLS,Hyderabad,2016,80103,Diesel,Manual,First,25.0,1396.0,69.0,5.0,1.8
3729,Hyundai i20 Sportz Option Diesel,Kochi,2013,67914,Diesel,Manual,First,23.0,1396.0,90.0,5.0,3.45
4101,BMW X5 xDrive 30d M Sport,Chennai,2016,45000,Diesel,Automatic,First,15.97,2993.0,258.0,5.0,57.0
5712,Maruti Alto LXi,Kolkata,2007,18700,Petrol,Manual,Second,19.7,796.0,46.3,5.0,1.25
2611,Maruti Ritz VDi,Pune,2012,23598,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.52
5958,Honda Amaze S i-Dtech,Jaipur,2015,91000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.68
4279,Honda Amaze E i-Dtech,Ahmedabad,2014,59000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.75
3284,Maruti Zen LXI,Hyderabad,2005,84060,Petrol,Manual,Second,17.3,993.0,60.0,5.0,1.25
3860,Hyundai Grand i10 Sportz,Coimbatore,2017,23540,Petrol,Manual,First,18.9,1197.0,82.0,5.0,6.02
5536,Honda City 1.5 V AT,Kolkata,2015,45000,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,5.25
3200,Maruti Wagon R LX BSIII,Ahmedabad,2004,60000,Petrol,Manual,Second,17.3,1061.0,64.0,5.0,1.4
2068,Hyundai Accent GLE 1,Chennai,2007,55000,Petrol,Manual,First,13.2,1495.0,94.0,5.0,2.65
419,Hyundai EON Magna Plus,Kolkata,2015,20800,Petrol,Manual,Second,21.1,814.0,55.2,5.0,2.25
2901,Maruti Swift Dzire VDI,Delhi,2014,52000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.25
3980,Maruti Wagon R LXI BS IV,Mumbai,2010,70000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.1
3658,Hyundai Xcent 1.1 CRDi Base,Hyderabad,2016,106092,Diesel,Manual,First,24.4,1120.0,71.0,5.0,4.4
3956,Maruti Ciaz ZDi Plus,Jaipur,2015,65218,Diesel,Manual,First,26.21,1248.0,88.5,5.0,7.4
2131,Honda City 1.5 V MT Exclusive,Mumbai,2013,45000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,4.55
2479,Chevrolet Beat Diesel LS,Kochi,2013,44378,Diesel,Manual,First,25.44,936.0,57.6,5.0,3.85
2902,Maruti Ciaz ZXi,Kolkata,2015,25470,Petrol,Manual,First,20.73,1373.0,91.1,5.0,5.9
1990,Maruti Dzire VDI,Mumbai,2012,74000,Diesel,Manual,Second,28.4,1248.0,73.75,5.0,4.25
960,Maruti Alto 800 VXI,Kolkata,2016,26000,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.6
4440,Hyundai Verna 1.6 CRDi AT S,Chennai,2016,33000,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,8.7
2741,Maruti Alto LX BSIII,Ahmedabad,2007,72000,Petrol,Manual,Second,19.7,796.0,46.3,5.0,1.2
3126,Maruti Baleno Sigma 1.2,Mumbai,2016,8500,Petrol,Manual,First,21.4,1197.0,83.1,5.0,5.49
981,Maruti Baleno Vxi - BSIII,Pune,2006,146000,Petrol,Manual,Second,15.4,1590.0,94.0,5.0,1.05
2198,Ford Fiesta Titanium 1.5 TDCi,Ahmedabad,2013,96000,Diesel,Manual,Second,23.5,1498.0,90.0,5.0,3.5
3856,Mahindra XUV500 W8 4WD,Hyderabad,2013,49000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9.0
2070,Maruti Alto K10 2010-2014 VXI,Pune,2012,69000,Petrol,Manual,First,20.92,998.0,67.1,5.0,2.1
2713,Audi A6 3.0 TDI quattro,Ahmedabad,2008,45000,Diesel,Automatic,Second,16.77,2967.0,241.38,5.0,11.5
672,Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2012,62000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.65
996,Hyundai Santro Xing GL,Pune,2008,93000,Petrol,Manual,First,0.0,1086.0,62.0,5.0,1.45
4607,Hyundai i20 Magna,Jaipur,2013,59000,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,4.1
5166,Mercedes-Benz CLA 200 CDI Sport,Jaipur,2017,39000,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,27.0
4875,Honda Civic 2006-2010 1.8 S MT,Delhi,2008,80000,Petrol,Manual,First,13.5,1799.0,130.0,5.0,2.75
3034,Toyota Fortuner 3.0 Diesel,Jaipur,2011,148009,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,12.75
2970,Tata Zest Quadrajet 1.3 75PS XM,Pune,2017,72000,Diesel,Manual,First,22.95,1248.0,74.0,5.0,5.0
2317,Hyundai i20 Sportz 1.2,Delhi,2015,50000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,4.95
2167,Honda City 1.5 V AT,Mumbai,2011,57000,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,4.4
3883,Maruti Ertiga ZXI,Pune,2013,82543,Petrol,Manual,First,16.02,1373.0,93.7,7.0,5.5
4064,Ford Figo Diesel Titanium,Coimbatore,2013,44731,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,4.34
4993,BMW X3 xDrive20d,Bangalore,2016,45165,Diesel,Automatic,First,16.09,1995.0,184.0,5.0,41.75
864,Jaguar XF 2.2 Litre Luxury,Coimbatore,2015,44194,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,32.8
4824,Datsun GO Plus A,Pune,2016,35000,Petrol,Manual,First,20.62,1198.0,67.0,7.0,3.1
1975,Skoda Superb 1.8 TSI MT,Pune,2012,282000,Petrol,Manual,First,13.14,1798.0,160.0,5.0,3.3
3744,Maruti Alto 800 LXI,Hyderabad,2015,24617,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.36
1553,Volkswagen Polo 1.2 MPI Highline,Coimbatore,2014,72465,Petrol,Manual,First,16.47,1198.0,74.0,5.0,5.9
1518,Honda City 1.5 V MT,Kolkata,2015,32000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.5
4388,Audi Q7 4.2 TDI Quattro Technology,Bangalore,2015,50000,Diesel,Automatic,First,11.33,4134.0,335.2,7.0,48.0
4617,Hyundai Verna 1.6 SX CRDi (O),Hyderabad,2013,48158,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.7
5120,Honda City V MT AVN,Chennai,2012,41000,Petrol,Manual,Second,16.8,1497.0,116.3,5.0,4.5
1891,Maruti Swift Ldi BSIV,Delhi,2014,62000,Diesel,Manual,First,17.8,1248.0,75.0,5.0,3.75
1971,Ford Figo 1.2P Titanium MT,Pune,2016,54000,Petrol,Manual,First,18.16,1196.0,86.8,5.0,5.0
377,Toyota Corolla Altis D-4D GL,Mumbai,2017,5900,Diesel,Manual,First,21.43,1364.0,87.2,5.0,16.5
2470,BMW 3 Series 320d M Sport,Kochi,2017,23806,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,33.66
1601,Honda City i VTEC V,Bangalore,2015,38000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,7.8
1023,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),Bangalore,2014,67000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,5.5
2711,Mini Cooper Convertible S,Kochi,2017,20469,Petrol,Automatic,First,16.82,1998.0,189.08,4.0,35.98
3058,Volkswagen Polo 1.2 MPI Highline,Bangalore,2015,46354,Petrol,Manual,Second,16.47,1198.0,74.0,5.0,5.49
5554,Renault Duster 85PS Diesel RxL Option,Jaipur,2013,156000,Diesel,Manual,First,19.87,1461.0,83.8,5.0,4.2
4395,Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2012,50000,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,17.5
2063,Honda Amaze VX i-Vtech,Pune,2013,47000,Petrol,Manual,First,18.0,1198.0,86.7,5.0,4.15
4757,Mercedes-Benz E-Class 280 CDI,Hyderabad,2006,76662,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,10.99
497,Maruti Zen LXi BSII,Chennai,2004,29000,Petrol,Manual,First,17.3,993.0,60.0,5.0,1.6
5685,Maruti Ritz VDi,Pune,2013,77000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.65
2456,Maruti Ritz VXi,Pune,2014,25000,Petrol,Manual,Second,18.5,1197.0,85.8,5.0,3.5
2769,Hyundai Getz GLE,Bangalore,2006,44000,Petrol,Manual,Second,15.3,1341.0,83.0,5.0,1.75
4668,Hyundai Creta 1.6 CRDi SX,Delhi,2017,44000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,12.5
3830,Toyota Fortuner 4x2 AT,Delhi,2014,79000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,17.75
2742,BMW 5 Series 520d Luxury Line,Ahmedabad,2013,90000,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,19.5
2790,Mahindra Xylo E8 ABS BS IV,Coimbatore,2016,49176,Diesel,Manual,First,11.68,2498.0,112.0,8.0,7.46
5710,Maruti Alto 800 CNG LXI,Mumbai,2013,26200,CNG,Manual,First,30.46,796.0,47.3,5.0,2.15
1465,Maruti Ritz VDi,Hyderabad,2012,85112,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.39
4146,Maruti Wagon R LXI BS IV,Pune,2013,32425,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.0
5865,Maruti Swift VDI,Pune,2014,84000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.25
5754,Hyundai Grand i10 CRDi Sportz,Delhi,2014,65000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.99
5730,Honda Brio VX AT,Mumbai,2014,39000,Petrol,Automatic,Second,16.5,1198.0,86.8,5.0,3.49
2893,Toyota Innova 2.5 VX (Diesel) 8 Seater,Delhi,2011,150000,Diesel,Manual,First,12.99,2494.0,100.6,8.0,6.95
4800,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Bangalore,2013,48000,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,22.0
5956,Toyota Innova 2.5 GX (Diesel) 7 Seater,Chennai,2012,96000,Diesel,Manual,First,12.99,2494.0,100.0,7.0,11.5
4942,Audi A4 35 TDI Premium Plus,Coimbatore,2014,28469,Diesel,Automatic,First,18.25,1968.0,187.74,5.0,24.37
4253,Honda Amaze S Petrol,Kolkata,2013,32576,Petrol,Manual,First,19.5,1199.0,88.76,5.0,3.15
3383,Ford EcoSport 1.5 Diesel Titanium,Coimbatore,2018,32189,Diesel,Manual,First,23.0,1498.0,98.96,5.0,9.25
1747,Maruti Eeco 7 Seater Standard,Coimbatore,2017,28371,Petrol,Manual,First,15.1,1196.0,73.0,7.0,4.74
2962,BMW X3 xDrive20d Advantage Edition,Kolkata,2012,51001,Diesel,Automatic,First,16.09,1995.0,184.0,5.0,17.0
342,Hyundai i20 Asta Option 1.2,Coimbatore,2016,24973,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.66
2443,Volkswagen Polo 1.5 TDI Highline,Delhi,2012,68038,Diesel,Manual,First,20.14,1498.0,88.0,5.0,3.6
3164,Ford Ecosport 1.5 Ti VCT MT Titanium,Hyderabad,2013,100000,Petrol,Manual,Second,15.8,1499.0,110.0,5.0,6.5
5056,Ford Fiesta Diesel Trend,Bangalore,2011,47000,Diesel,Manual,Second,23.5,1498.0,90.0,5.0,6.0
1635,Volkswagen Passat Diesel Highline 2.0 TDI,Kolkata,2012,72000,Diesel,Automatic,First,18.33,1968.0,167.7,5.0,6.0
572,Hyundai Verna 1.6 SX CRDI (O) AT,Coimbatore,2019,77240,Diesel,Automatic,First,22.32,1582.0,126.32,5.0,8.31
4069,BMW 5 Series 520d Luxury Line,Coimbatore,2014,60280,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,22.45
5521,Bentley Continental Flying Spur,Hyderabad,2006,48000,Petrol,Automatic,First,8.6,5998.0,552.0,4.0,59.0
806,Ford Endeavour 3.2 Titanium AT 4X4,Coimbatore,2017,59636,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,29.2
1806,Hyundai EON D Lite Plus,Kolkata,2013,36000,Petrol,Manual,First,21.1,814.0,55.2,5.0,1.95
4134,Honda BR-V i-VTEC S MT,Bangalore,2016,34004,Petrol,Manual,First,15.4,1497.0,117.3,7.0,8.02
5041,Maruti Swift Dzire ZDI,Kolkata,2017,14000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,7.5
3652,Maruti SX4 Zxi with Leather BSIII,Coimbatore,2008,77325,Petrol,Manual,First,15.6,1586.0,104.68,5.0,3.51
4927,Skoda Rapid 1.6 TDI Active,Mumbai,2013,45000,Diesel,Manual,First,20.5,1598.0,103.5,5.0,3.65
2546,Maruti Ritz VXi,Hyderabad,2012,68000,Petrol,Manual,First,18.5,1197.0,85.8,5.0,4.4
665,Maruti Ritz VDi,Pune,2015,65000,Diesel,Manual,Second,23.2,1248.0,73.94,5.0,3.27
3344,Hyundai EON 1.0 Magna Plus Option O,Kochi,2017,30711,Petrol,Manual,First,20.3,998.0,68.05,5.0,4.45
3610,Hyundai Creta 1.4 E Plus Diesel,Mumbai,2017,35000,Diesel,Manual,First,21.38,1396.0,88.7,5.0,9.9
2990,Maruti Ertiga VDI,Mumbai,2018,14000,Diesel,Manual,First,25.47,1248.0,88.5,7.0,9.25
1602,Maruti 800 AC BSIII,Hyderabad,2011,83969,Petrol,Manual,First,16.1,796.0,37.0,4.0,1.3
1084,Volkswagen Ameo 1.2 MPI Comfortline,Ahmedabad,2017,55000,Petrol,Manual,First,17.0,1198.0,73.75,5.0,4.7
6008,Porsche Panamera Diesel,Hyderabad,2013,40000,Diesel,Automatic,Second,17.85,2967.0,300.0,4.0,45.0
2311,BMW X5 xDrive 30d,Coimbatore,2016,17738,Diesel,Automatic,First,15.3,2993.0,258.0,5.0,54.45
5948,Skoda Laura L and K AT,Hyderabad,2007,91000,Diesel,Automatic,Second,15.6,1896.0,106.0,5.0,2.45
4755,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,Hyderabad,2016,52000,Diesel,Automatic,First,15.68,1999.0,177.0,5.0,42.0
4746,Maruti Wagon R LXI BS IV,Delhi,2011,68000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.5
2659,Porsche Panamera Diesel,Kolkata,2015,25100,Diesel,Automatic,First,17.85,2967.0,300.0,4.0,75.0
1677,Hyundai Grand i10 1.2 Kappa Magna,Delhi,2017,12248,Petrol,Manual,First,18.9,1197.0,81.86,5.0,4.9
3156,Hyundai Grand i10 1.2 Kappa Magna AT,Coimbatore,2019,12153,Petrol,Automatic,First,18.9,1197.0,81.86,5.0,6.84
1840,Honda Amaze S i-Dtech,Delhi,2013,90000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.8
4552,BMW 3 Series 320d Sedan,Hyderabad,2007,74199,Diesel,Automatic,First,16.07,1995.0,181.0,5.0,9.25
4167,Maruti Celerio VXI,Kochi,2017,3923,Petrol,Manual,First,23.1,998.0,67.04,5.0,5.2
3884,Nissan Micra XL,Chennai,2013,30000,Petrol,Manual,First,18.44,1198.0,75.0,5.0,3.25
2671,Hyundai i10 Sportz AT,Ahmedabad,2012,37229,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,3.41
3303,Honda Brio V MT,Chennai,2013,53226,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.3
784,Hyundai Creta 1.6 SX,Ahmedabad,2016,21000,Petrol,Manual,First,15.8,1591.0,121.3,5.0,10.9
4422,Hyundai i10 Sportz,Pune,2014,90000,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,2.8
4467,Maruti Swift VXI BSIII,Chennai,2009,68000,Petrol,Manual,First,16.1,1298.0,88.2,5.0,2.9
3048,Maruti Vitara Brezza VDi Option,Delhi,2017,40000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,7.9
5684,Maruti Baleno Zeta,Coimbatore,2018,33150,Petrol,Manual,First,21.4,1197.0,83.1,5.0,7.39
165,Toyota Fortuner 4x2 Manual,Mumbai,2012,131765,Diesel,Manual,First,13.0,2982.0,168.5,7.0,13.5
1534,Honda City i VTEC VX Option,Coimbatore,2019,23882,Petrol,Manual,First,17.4,1497.0,117.3,5.0,11.87
2750,Maruti Celerio ZDi,Kolkata,2015,33517,Diesel,Manual,First,27.62,793.0,47.0,5.0,3.1
5699,Audi A4 2.0 TDI,Bangalore,2014,37600,Diesel,Automatic,Second,16.55,1968.0,147.51,5.0,22.5
1093,Audi Q7 4.2 TDI Quattro Technology,Bangalore,2014,50000,Diesel,Automatic,First,11.33,4134.0,335.2,7.0,51.0
5195,Mercedes-Benz E-Class 230,Pune,2012,100000,Petrol,Automatic,First,10.0,2496.0,157.7,5.0,11.5
3651,Maruti S-Cross Alpha DDiS 200 SH,Kolkata,2016,45296,Diesel,Manual,First,25.1,1248.0,88.5,5.0,6.99
5602,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2016,81424,Diesel,Manual,First,12.99,2494.0,100.6,8.0,14.49
5504,Toyota Fortuner 4x2 Manual,Delhi,2015,40000,Diesel,Manual,Second,13.0,2982.0,168.5,7.0,18.75
125,Mahindra Scorpio VLX,Kolkata,2014,42000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,7.75
4030,Ford Ecosport 1.5 DV5 MT Trend,Hyderabad,2014,55000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,6.0
546,Toyota Innova 2.5 VX (Diesel) 7 Seater,Mumbai,2012,55000,Diesel,Manual,First,12.99,2494.0,100.0,7.0,9.51
2569,Toyota Innova Crysta 2.8 ZX AT,Coimbatore,2017,65367,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,20.14
1744,Maruti Ertiga SHVS VDI,Pune,2017,121000,Diesel,Manual,First,24.52,1248.0,88.5,7.0,8.0
2598,Renault Duster 85PS Diesel RxL Optional,Bangalore,2013,75371,Diesel,Manual,First,20.46,1461.0,83.8,5.0,6.69
4289,Hyundai Verna Transform Xxi ABS,Bangalore,2011,60000,Petrol,Manual,First,16.2,1599.0,103.2,5.0,3.95
2354,Hyundai i10 Sportz,Delhi,2012,59000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.85
2867,Hyundai EON Era Plus,Kochi,2018,15334,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.69
4238,Maruti Alto 800 2016-2019 VXI,Kolkata,2016,31006,Petrol,Manual,First,24.7,796.0,47.3,5.0,2.61
1540,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Delhi,2016,68000,Petrol,Manual,First,15.29,1591.0,121.3,5.0,9.85
4196,Toyota Innova 2.5 G4 Diesel 8-seater,Hyderabad,2013,83165,Diesel,Manual,First,12.8,2494.0,102.0,8.0,11.49
5470,BMW 3 Series 320d,Bangalore,2010,58000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,11.5
742,Maruti Celerio VXI AMT,Delhi,2014,35214,Petrol,Automatic,Second,23.1,998.0,67.04,5.0,3.2
5689,Maruti SX4 Vxi BSIV,Kochi,2010,69918,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2.83
1538,Maruti Alto 800 LXI,Chennai,2015,21000,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.79
741,Maruti Ertiga VDI,Ahmedabad,2017,63939,Diesel,Manual,First,25.47,1248.0,88.5,7.0,7.75
2721,Volkswagen CrossPolo 1.5 TDI,Coimbatore,2016,54727,Diesel,Manual,First,20.14,1498.0,88.73,5.0,6.63
1648,Maruti A-Star AT Vxi Aktiv,Coimbatore,2013,60587,Petrol,Automatic,Second,16.98,998.0,66.1,5.0,3.49
5622,Maruti Baleno Zeta Automatic,Chennai,2016,35129,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,7.0
1950,Hyundai i20 Magna,Delhi,2012,54000,Petrol,Manual,First,18.5,1197.0,82.85,5.0,3.3
5911,Skoda Rapid 1.6 TDI Ambition,Chennai,2012,55000,Diesel,Manual,First,20.5,1598.0,103.5,5.0,5.9
4752,Ford Figo Diesel EXI,Delhi,2013,54000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,2.55
1401,Maruti Alto LXi,Coimbatore,2010,48105,Petrol,Manual,First,19.7,796.0,46.3,5.0,3.1
1646,Volkswagen Polo Petrol Highline 1.2L,Coimbatore,2011,44748,Petrol,Manual,Second,16.47,1198.0,73.9,5.0,4.89
2309,Hyundai Elantra 2.0 SX Option AT,Delhi,2016,28000,Petrol,Automatic,First,14.62,1999.0,149.92,5.0,13.9
688,Maruti Vitara Brezza LDi Option,Pune,2017,38000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,7.99
2433,Ford Figo Diesel ZXI,Kolkata,2011,60000,Diesel,Manual,First,20.0,1399.0,68.0,5.0,2.25
5106,Maruti Ritz VXi,Coimbatore,2011,50318,Petrol,Manual,First,18.5,1197.0,85.8,5.0,4.06
